"month","year","compname","beta"
9,2009,"COOPER INDUSTRIES LTD",0.999597375526095
9,2009,"DONNELLEY R R & SONS CO",1.01823418034008
9,2009,"MATTEL INC",1.00089379438509
9,2009,"JPMORGAN CHASE & CO",0.999467136249422
9,2009,"HARTFORD FINANCIAL SVCS GRP INC",0.998306238180132
9,2009,"ACCENTURE PLC IRELAND",1.00108674355324
9,2009,"CAREFUSION CORP",0.996968119980745
9,2009,"COOPER INDUSTRIES PLC",1.00183622885997
9,2009,"UNISYS CORP",0.964781383176492
9,2009,"JUNIPER NETWORKS INC",0.957358431341988
10,2009,"UNISYS CORP",0.990540677787515
10,2009,"COOPER INDUSTRIES PLC",1.00076471002435
10,2009,"MATTEL INC",1.00011056064895
10,2009,"JPMORGAN CHASE & CO",1.00359041027001
10,2009,"HARTFORD FINANCIAL SVCS GRP INC",1.01192297441353
10,2009,"JUNIPER NETWORKS INC",0.99854288250154
10,2009,"MERCK & CO INC",1.00186399780418
10,2009,"VERISK ANALYTICS INC",0.999921083593817
10,2009,"DIRECTV GROUP INC",0.994434124816141
11,2009,"UNISYS CORP",1.30099907035368
11,2009,"MERCK & CO INC",0.975202191327994
11,2009,"JUNIPER NETWORKS INC",1.26284517119002
11,2009,"DIRECTV GROUP INC",0.340551636847044
11,2009,"VERISK ANALYTICS INC",0.999257290480529
11,2009,"MERCK & CO INC NEW",1.14394491294993
11,2009,"KROGER COMPANY",1.16827403125021
11,2009,"DOLLAR GENERAL CORP NEW",0.996068144678473
11,2009,"DIRECTV",0.999215125080849
12,2009,"KROGER COMPANY",1.00067495972525
12,2009,"MERCK & CO INC NEW",1.01215792996182
12,2009,"MICRON TECHNOLOGY INC",1.00142167726492
12,2009,"DIRECTV",1.0005736286433
12,2009,"DOLLAR GENERAL CORP NEW",1.00121285145551
12,2009,"WEYERHAEUSER CO",0.999018525072348
12,2009,"C I T GROUP INC NEW",0.986888142474644
1,2010,"KROGER COMPANY",0.992464951551735
1,2010,"WEYERHAEUSER CO",1.00455079672277
1,2010,"MICRON TECHNOLOGY INC",1.00248375936063
1,2010,"C I T GROUP INC NEW",1.00188105020416
2,2010,"WEYERHAEUSER CO",0.978380962153136
2,2010,"SCHWAB CHARLES CORP NEW",0.999113285244005
2,2010,"STANLEY WORKS",1.00304476201351
2,2010,"PULTE HOMES INC",1.00140216929231
3,2010,"STANLEY WORKS",1.00103653169206
3,2010,"PULTE HOMES INC",0.999595900269682
3,2010,"SCHWAB CHARLES CORP NEW",1.02703351071589
3,2010,"STANLEY BLACK & DECKER INC",0.127328443960714
3,2010,"PULTE GROUP INC",-1.73418816677255
4,2010,"STANLEY BLACK & DECKER INC",1.00128598531519
4,2010,"PULTE GROUP INC",0.86144756482264
4,2010,"DYNEGY INC DEL",0.48697144287436
5,2010,"CENTURYTEL INC",0.999229690069007
5,2010,"E TRADE FINANCIAL CORP",0.995677933296503
5,2010,"DYNEGY INC DEL",0.995806667840327
5,2010,"F P L GROUP INC",1.00459751851872
6,2010,"F P L GROUP INC",0.986679616584674
6,2010,"CENTURYLINK INC",1.00070648619786
6,2010,"E TRADE FINANCIAL CORP",1.00094862404159
6,2010,"DYNEGY INC DEL",1.00111143359768
6,2010,"NEXTERA ENERGY INC",0.999309006533503
6,2010,"SEAGATE TECHNOLOGY",1.00093755582845
7,2010,"NEXTERA ENERGY INC",0.970648590159933
7,2010,"E TRADE FINANCIAL CORP",1.54163957251464
7,2010,"SEAGATE TECHNOLOGY",0.0506208377060577
7,2010,"Q E P RESOURCES INC",9.15664631351439
7,2010,"SEAGATE TECHNOLOGY PLC",8.35836769816769
8,2010,"SEAGATE TECHNOLOGY PLC",0.823540485328835
9,2010,"U A L CORP",1.00020551687802
9,2010,"MOLSON COORS BREWING CO",1.00046800635912
9,2010,"JONES APPAREL GROUP INC",1.00285391555486
10,2010,"MOLSON COORS BREWING CO",0.772900630081334
10,2010,"JONES APPAREL GROUP INC",0.87262399606461
10,2010,"UNITED CONTINENTAL HOLDINGS INC",1.28467526803825
10,2010,"GENERAL GROWTH PROPERTIES INC",-0.287151917811947
10,2010,"JONES GROUP INC",0.605669832262011
11,2010,"MOLSON COORS BREWING CO",0.956192074270376
11,2010,"JONES GROUP INC",1.00275413411446
11,2010,"GENERAL GROWTH PROPERTIES INC",1.07374949931819
11,2010,"KIMCO REALTY CORP",1.01507808429679
11,2010,"REALTY INCOME CORP",1.00910746240688
11,2010,"GENERAL GROWTH PPTYS INC NEW",0.978087512380184
11,2010,"SIMON PROPERTY GROUP INC NEW",1.00848852387064
11,2010,"GENERAL MOTORS CO",1.02457979216199
11,2010,"HASBRO INC",1.03735116952871
12,2010,"GENERAL MOTORS CO",1.14798851068471
12,2010,"HASBRO INC",1.13703624016951
12,2010,"KIMCO REALTY CORP",1.13551666588353
12,2010,"O REILLY AUTOMOTIVE INC",1.13930113444808
12,2010,"GENERAL GROWTH PPTYS INC NEW",0.999011766711335
12,2010,"SIMON PROPERTY GROUP INC NEW",1.13578175581499
12,2010,"REALTY INCOME CORP",1.1379416934804
12,2010,"MOTOROLA INC",1.25568719107349
12,2010,"CELGENE CORP",0.998945635644259
12,2010,"O REILLY AUTOMOTIVE INC NEW",0.992488583866341
1,2011,"CELGENE CORP",1.00815438629504
1,2011,"HASBRO INC",1.02904735449243
1,2011,"O REILLY AUTOMOTIVE INC NEW",1.03138897501895
1,2011,"SIMON PROPERTY GROUP INC NEW",0.998302194036574
1,2011,"REALTY INCOME CORP",0.962011330271535
1,2011,"MOTOROLA SOLUTIONS INC",0.913054119866173
1,2011,"MOTOROLA MOBILITY HOLDINGS INC",0.980626939594643
1,2011,"MACERICH CO",0.92501799902333
1,2011,"VISTEON CORP",0.968509623369846
1,2011,"CEPHALON INC",0.992737600677624
1,2011,"SCHEIN HENRY INC",0.947714135829943
2,2011,"CELGENE CORP",1.0010294934047
2,2011,"MOTOROLA MOBILITY HOLDINGS INC",0.733039273836143
2,2011,"MOTOROLA SOLUTIONS INC",0.935794729989548
2,2011,"CEPHALON INC",0.999059803676443
2,2011,"MACERICH CO",0.999588285369545
2,2011,"SCHEIN HENRY INC",1.00118416976881
2,2011,"VISTEON CORP",0.952532761989921
2,2011,"NVIDIA CORP",1.00391252886346
2,2011,"KINDER MORGAN INC",1.00034642311078
2,2011,"WATERS CORP",1.0013383124704
2,2011,"CITRIX SYSTEMS INC",1.00256360540424
2,2011,"COVIDIEN PLC",1.00061524260499
3,2011,"KINDER MORGAN INC",0.99950915201355
3,2011,"CEPHALON INC",1.00287552813574
3,2011,"MACERICH CO",0.999807270676173
3,2011,"SCHEIN HENRY INC",1.00057399286239
3,2011,"WATERS CORP",0.998077371416032
3,2011,"CITRIX SYSTEMS INC",0.997354607834818
3,2011,"NVIDIA CORP",0.999273450968754
3,2011,"COVIDIEN PLC",0.999155959186337
3,2011,"H C A HOLDINGS INC",1.00316169446727
4,2011,"H C A HOLDINGS INC",1.00561269637933
4,2011,"WATERS CORP",0.156075547656718
4,2011,"CITRIX SYSTEMS INC",0.999998362248635
4,2011,"NVIDIA CORP",1.01070861071065
4,2011,"COVIDIEN PLC",0.38749552140135
4,2011,"WHOLE FOODS MARKET INC",0.037715818396308
4,2011,"CITIGROUP INC",-0.0218007518181127
4,2011,"MOSAIC COMPANY",0.990937851807546
5,2011,"CITIGROUP INC",1.00409966600742
5,2011,"WHOLE FOODS MARKET INC",0.999564035228427
5,2011,"MOSAIC COMPANY",1.00632004929825
5,2011,"A M B PROPERTY CORP",1.00289410005339
5,2011,"CONSTELLATION ENERGY GROUP INC",0.996347804589319
5,2011,"HELMERICH & PAYNE INC",1.00460944256716
5,2011,"ALLEGHENY TECHNOLOGIES",1.00568878242922
5,2011,"CAPITAL ONE FINANCIAL CORP",0.998623430967203
5,2011,"CONSOL ENERGY INC",1.00688076022933
5,2011,"TEREX CORP NEW",1.01257061851229
5,2011,"NOBLE ENERGY INC",1.00758792448569
5,2011,"LEGG MASON INC",-0.00559980143722189
5,2011,"ROPER INDUSTRIES INC NEW",0.997076957804531
5,2011,"L 3 COMMUNICATIONS HLDGS INC",0.993567882866321
5,2011,"VULCAN MATERIALS CO",1.00425142594497
5,2011,"MASCO CORP",0.982528366642798
5,2011,"MCCORMICK & CO INC",0.725061136365773
5,2011,"LOUISIANA PACIFIC CORP",1.00735279161579
5,2011,"MOSAIC COMPANY NEW",-0.328955771287434
6,2011,"VULCAN MATERIALS CO",1.00005681055234
6,2011,"CONSTELLATION ENERGY GROUP INC",1.00198035392763
6,2011,"HELMERICH & PAYNE INC",0.999714073431636
6,2011,"MASCO CORP",0.999840437708547
6,2011,"ALLEGHENY TECHNOLOGIES",0.9984885776623
6,2011,"MCCORMICK & CO INC",1.00202432046952
6,2011,"LOUISIANA PACIFIC CORP",0.997487378527905
6,2011,"TEREX CORP NEW",0.993913464641638
6,2011,"NOBLE ENERGY INC",0.997194891215824
6,2011,"LEGG MASON INC",0.997059333626364
6,2011,"CITIGROUP INC",1.00441890232221
6,2011,"WHOLE FOODS MARKET INC",1.33439387579254
6,2011,"ROPER INDUSTRIES INC NEW",0.998697435368667
6,2011,"CAPITAL ONE FINANCIAL CORP",0.996405448303395
6,2011,"A M B PROPERTY CORP",-2.88812055160229
6,2011,"L 3 COMMUNICATIONS HLDGS INC",0.999923274146552
6,2011,"CONSOL ENERGY INC",0.999931121660276
6,2011,"MONSANTO CO NEW",0.997207099995135
6,2011,"MOSAIC COMPANY NEW",0.761585388895439
6,2011,"PROLOGIS INC",0.997310401972318
6,2011,"PHILLIPS VAN HEUSEN CORP",0.999134479870263
6,2011,"BIOGEN IDEC INC",0.0518557080397519
7,2011,"PHILLIPS VAN HEUSEN CORP",0.993649069609194
7,2011,"VULCAN MATERIALS CO",0.992160130371153
7,2011,"CONSTELLATION ENERGY GROUP INC",1.0047511565618
7,2011,"HELMERICH & PAYNE INC",0.996837644134269
7,2011,"MASCO CORP",0.999036758381555
7,2011,"ALLEGHENY TECHNOLOGIES",1.01459794528005
7,2011,"MCCORMICK & CO INC",0.99895026255631
7,2011,"LOUISIANA PACIFIC CORP",1.00005592332707
7,2011,"TEREX CORP NEW",0.988779023465443
7,2011,"NOBLE ENERGY INC",0.999221725710646
7,2011,"LEGG MASON INC",0.995990370128533
7,2011,"BIOGEN IDEC INC",1.00009326726236
7,2011,"ROPER INDUSTRIES INC NEW",0.998232833791696
7,2011,"CAPITAL ONE FINANCIAL CORP",0.999526888156638
7,2011,"L 3 COMMUNICATIONS HLDGS INC",0.999354926704264
7,2011,"CONSOL ENERGY INC",1.0064168839895
7,2011,"MONSANTO CO NEW",0.999029618518972
7,2011,"MARATHON PETROLEUM CORP",1.00294625650282
7,2011,"PROCTER & GAMBLE CO",0.999718106798266
7,2011,"F 5 NETWORKS INC",0.998584158602017
7,2011,"P V H CORP",0.997933657138405
7,2011,"POLO RALPH LAUREN CORP",0.997204441594059
8,2011,"P V H CORP",0.990743645477668
8,2011,"PROCTER & GAMBLE CO",1.00444948415021
8,2011,"BIOGEN IDEC INC",0.99715710747814
8,2011,"POLO RALPH LAUREN CORP",0.990573081277287
8,2011,"F 5 NETWORKS INC",0.992644191189701
8,2011,"DEVELOPERS DIVERSIFIED RLTY CORP",0.984787791242336
8,2011,"RALPH LAUREN CORP",0.0814054426811676
9,2011,"PROCTER & GAMBLE CO",1.01539526447451
9,2011,"DEVELOPERS DIVERSIFIED RLTY CORP",0.995088033288707
9,2011,"RALPH LAUREN CORP",0.992916070467873
9,2011,"F 5 NETWORKS INC",0.995377820180338
9,2011,"C B RICHARD ELLIS GROUP INC",0.977022718533642
9,2011,"D D R CORP",0.990781614488443
9,2011,"LEVEL 3 COMMUNICATIONS INC",1.00583784834791
9,2011,"COMVERSE TECHNOLOGY INC",1.01364349236728
10,2011,"COMVERSE TECHNOLOGY INC",0.995914045912057
10,2011,"D D R CORP",1.0024039799113
10,2011,"LEVEL 3 COMMUNICATIONS INC",0.97413045485235
10,2011,"C B RICHARD ELLIS GROUP INC",0.857791183939977
10,2011,"C B R E GROUP INC",0.999369070018079
10,2011,"C I G N A CORP",0.990199597901441
11,2011,"C I G N A CORP",0.629866110481187
11,2011,"LEVEL 3 COMMUNICATIONS INC",0.972954318270908
11,2011,"C B R E GROUP INC",0.570537332141389
11,2011,"VIACOM INC NEW",0.994309631892581
11,2011,"XYLEM INC",1.00691745627266
11,2011,"JOY GLOBAL INC",1.00564194581263
11,2011,"CIGNA CORP",0.996370813422224
11,2011,"FRONTIER COMMUNICATIONS CORP",1.00216948224616
11,2011,"DELPHI AUTOMOTIVE PLC",0.846829482053445
11,2011,"ELECTRONIC ARTS INC",0.538996745461836
11,2011,"EXPEDIA INC DE",0.832832686652626
12,2011,"DELPHI AUTOMOTIVE PLC",1.0072893169157
12,2011,"FRONTIER COMMUNICATIONS CORP",0.371027184889574
12,2011,"CIGNA CORP",0.996698590654169
12,2011,"ELECTRONIC ARTS INC",0.409454361414779
12,2011,"JOY GLOBAL INC",0.383814490775305
12,2011,"EXPEDIA INC DE",0.390046828852753
12,2011,"VIACOM INC NEW",0.398906557764426
12,2011,"TEXAS INSTRUMENTS INC",-1.64033470822707
12,2011,"AMERICAN TOWER CORP",-1.61124003012366
12,2011,"MICHAEL KORS HOLDINGS LIMITED",-2.8995426479054
12,2011,"TRIPADVISOR INC",-3.06250338124806
1,2012,"MICHAEL KORS HOLDINGS LIMITED",1.00969585210515
1,2012,"TRIPADVISOR INC",1.00359966161576
1,2012,"TEXAS INSTRUMENTS INC",0.997727740879749
1,2012,"FRONTIER COMMUNICATIONS CORP",1.02161942917563
1,2012,"ELECTRONIC ARTS INC",0.986675769809277
1,2012,"AMERICAN TOWER CORP NEW",1.0003149222892
1,2012,"JOY GLOBAL INC",-0.0415720290218476
1,2012,"EXPEDIA INC DE",1.00445960346018
1,2012,"W P X ENERGY INC",1.00721649668607
2,2012,"W P X ENERGY INC",1.00206009773176
2,2012,"TEXAS INSTRUMENTS INC",0.99951595982108
2,2012,"WAL MART STORES INC",1.00080389542849
2,2012,"AMERICAN TOWER CORP NEW",1.0041966565047
3,2012,"WAL MART STORES INC",0.999551872645678
3,2012,"AON CORP",0.999377488350178
3,2012,"EXPRESS SCRIPTS INC",1.00039692713156
3,2012,"D T E ENERGY CO",0.998379229330003
3,2012,"P P L CORP",0.998654886180497
3,2012,"LEXMARK INTERNATIONAL INC NEW",0.996655958025258
4,2012,"D T E ENERGY CO",0.999183450939302
4,2012,"P P L CORP",0.998197421836856
4,2012,"FIRSTENERGY CORP",0.999552396035141
4,2012,"NISOURCE INC",0.998620163233929
4,2012,"AON PLC",0.998305146607311
4,2012,"LEXMARK INTERNATIONAL INC NEW",0.999034924465572
4,2012,"GAMESTOP CORP NEW",0.997073366839662
4,2012,"EDISON INTERNATIONAL",0.999208804055807
4,2012,"XEROX CORP",0.998929800482906
4,2012,"EXPRESS SCRIPTS HOLDING CO",1.00019084938697
4,2012,"STARBUCKS CORP",1.00207830363971
4,2012,"PROGRESS ENERGY INC",0.998082602780261
4,2012,"PINNACLE WEST CAPITAL CORP",0.997619247194844
4,2012,"ROWAN COMPANIES INC",1.00058073712479
4,2012,"SEALED AIR CORP NEW",1.00090989061263
4,2012,"N R G ENERGY INC",0.998646547991419
4,2012,"NOVELLUS SYSTEMS INC",1.00570861828946
4,2012,"PITNEY BOWES INC",0.999318957740548
4,2012,"INTERNATIONAL FLAVORS & FRAG INC",0.999101424441
4,2012,"MCDONALDS CORP",0.999617378735154
4,2012,"REYNOLDS AMERICAN INC",0.998839567237561
4,2012,"V F CORP",0.999423134197872
4,2012,"E N S C O PLC",1.00200235732997
5,2012,"D T E ENERGY CO",1.00097990387198
5,2012,"NOVELLUS SYSTEMS INC",1.00008850670531
5,2012,"EDISON INTERNATIONAL",0.999449120275872
5,2012,"P P L CORP",1.00206072070094
5,2012,"FIRSTENERGY CORP",0.999319366055485
5,2012,"PROGRESS ENERGY INC",0.999282610539658
5,2012,"PITNEY BOWES INC",0.994672463823199
5,2012,"XEROX CORP",0.997483482952524
5,2012,"PINNACLE WEST CAPITAL CORP",0.999716306731465
5,2012,"NISOURCE INC",1.00040277568906
5,2012,"INTERNATIONAL FLAVORS & FRAG INC",0.999019786765695
5,2012,"MCDONALDS CORP",0.998721069971015
5,2012,"V F CORP",0.999000895589455
5,2012,"ROWAN COMPANIES INC",0.992414267180455
5,2012,"AON PLC",1.0069652590577
5,2012,"EXPRESS SCRIPTS HOLDING CO",1.00534312673448
5,2012,"STARBUCKS CORP",0.9984266014978
5,2012,"LEXMARK INTERNATIONAL INC NEW",0.995522925679899
5,2012,"SEALED AIR CORP NEW",1.00130611584304
5,2012,"REYNOLDS AMERICAN INC",1.00180350682315
5,2012,"GAMESTOP CORP NEW",1.00005104245954
5,2012,"N R G ENERGY INC",1.00373569237867
5,2012,"E N S C O PLC",1.00439214260875
5,2012,"PHILLIPS 66",1.00553984107551
5,2012,"WESTERN DIGITAL CORP",1.00274258144835
5,2012,"ROWAN COMPANIES PLC",1.00561020101223
5,2012,"FACEBOOK INC",0.989658302747228
5,2012,"E N S C O PLC NEW",1.00898908834614
5,2012,"SARA LEE CORP",0.999635533873019
5,2012,"NIKE INC",0.996029251183069
6,2012,"NOVELLUS SYSTEMS INC",1.0001437794955
6,2012,"FACEBOOK INC",1.00885779434351
6,2012,"SARA LEE CORP",0.999899868935497
6,2012,"PITNEY BOWES INC",1.00445849137649
6,2012,"INTERNATIONAL FLAVORS & FRAG INC",1.00427238138925
6,2012,"MCDONALDS CORP",1.00208534188858
6,2012,"V F CORP",1.00930823540152
6,2012,"NIKE INC",0.999456037787789
6,2012,"WESTERN DIGITAL CORP",1.00123651421172
6,2012,"REYNOLDS AMERICAN INC",0.992299512624096
6,2012,"E N S C O PLC NEW",1.00048657697632
6,2012,"DUKE ENERGY CORP NEW",0.99927487695188
6,2012,"DYNEGY INC DEL",1.00701616172629
6,2012,"CINTAS CORP",0.99728469604576
6,2012,"SNAP ON INC",0.997193437320215
6,2012,"C M S ENERGY CORP",1.00000939326529
7,2012,"HILLSHIRE BRANDS CO",0.999222050151227
7,2012,"C M S ENERGY CORP",1.00352507642699
7,2012,"CINTAS CORP",1.00244113381093
7,2012,"DUKE ENERGY CORP NEW",1.00244448025738
7,2012,"NIKE INC",1.0026122139896
7,2012,"SNAP ON INC",1.00323488092752
7,2012,"DYNEGY INC DEL",1.00939798847482
7,2012,"LOCKHEED MARTIN CORP",1.00137900271499
7,2012,"DIRECTV",1.01194432281356
8,2012,"LOCKHEED MARTIN CORP",1.04775848208338
8,2012,"C M S ENERGY CORP",1.05762739369212
8,2012,"CINTAS CORP",0.999986879778668
8,2012,"DUKE ENERGY CORP NEW",0.997477554378548
8,2012,"SNAP ON INC",0.999691569510192
8,2012,"DIRECTV",1.04638294271662
9,2012,"LOCKHEED MARTIN CORP",0.999853887972161
9,2012,"KRAFT FOODS INC",0.970603721852803
9,2012,"DIRECTV",0.612273204842321
9,2012,"TENET HEALTHCARE CORP",0.885069055640046
9,2012,"WELLS FARGO & CO NEW",0.8897251318455
10,2012,"WELLS FARGO & CO NEW",1.00050864402672
10,2012,"TENET HEALTHCARE CORP",1.00074155342766
10,2012,"A D T CORP",1.00081709006073
10,2012,"MONDELEZ INTERNATIONAL INC",1.00017424187633
10,2012,"KRAFT FOODS GROUP INC",0.998613950962968
10,2012,"DAVITA INC",1.00121569770974
10,2012,"SANMINA SCI CORP",1.02240881521785
11,2012,"WELLS FARGO & CO NEW",1.00100122561689
11,2012,"TENET HEALTHCARE CORP",1.00178665423344
11,2012,"SANMINA SCI CORP",1.00240343889878
11,2012,"DAVITA INC",0.997860949050932
11,2012,"EATON CORP",1.00239208061901
11,2012,"DAVITA HEALTHCARE PARTNERS INC",0.998954843606059
11,2012,"SANMINA CORP",1.00276136848513
11,2012,"GOODYEAR TIRE & RUBBER CO",0.995437571049854
11,2012,"L S I CORP NEW",1.00718572516921
11,2012,"A T & T INC",0.986172914941546
12,2012,"EATON CORP PLC",1.00084101698239
12,2012,"GOODYEAR TIRE & RUBBER CO",1.00044129113501
12,2012,"L S I CORP NEW",1.00170321890777
12,2012,"A T & T INC",0.999714863326027
12,2012,"SANMINA CORP",0.999164908258348
12,2012,"DAVITA HEALTHCARE PARTNERS INC",1.0010986446304
1,2013,"GOODYEAR TIRE & RUBBER CO",0.63111850418142
1,2013,"L S I CORP NEW",0.693892093136947
1,2013,"A T & T INC",0.737156845251278
1,2013,"PARAMETRIC TECHNOLOGY CORP",0.628106861256029
1,2013,"ABBVIE INC",0.717821431172545
1,2013,"CONAGRA INC",0.827102834237806
1,2013,"P T C INC",0.991600102849468
2,2013,"CONAGRA INC",0.948657696818457
2,2013,"P T C INC",1.00073529046021
2,2013,"ZOETIS INC",1.00105704534977
2,2013,"VERIZON COMMUNICATIONS INC",1.0003535576937
2,2013,"LIMITED BRANDS INC",1.00238855919095
3,2013,"CONAGRA INC",1.00028116130735
3,2013,"LIMITED BRANDS INC",0.999716577702126
3,2013,"VERIZON COMMUNICATIONS INC",0.998893902370912
4,2013,"L BRANDS INC",1.0310302468589
4,2013,"VERIZON COMMUNICATIONS INC",0.996446278898158
5,2013,"M E M C ELECTRONIC MATERIALS INC",1.00182931634509
5,2013,"FOSSIL INC",1.00251697664707
6,2013,"FOSSIL INC",0.142263130124478
6,2013,"SUNEDISON INC",1.00018188680063
6,2013,"NEWS CORP",0.997946372967143
6,2013,"FOSSIL GROUP INC",1.00176214158691
6,2013,"ORACLE CORP",1.00346964072943
7,2013,"ORACLE CORP",1.00218101782973
7,2013,"FOSSIL GROUP INC",0.992787060028329
7,2013,"SUNEDISON INC",0.972183792141939
7,2013,"TWENTY FIRST CENTURY FOX INC",0.998623688970082
7,2013,"NEWS CORP NEW",1.00079452302731
7,2013,"MALLINCKRODT PLC",0.99479323471531
7,2013,"DEAN FOODS CO NEW",0.997107890270953
8,2013,"ORACLE CORP",1.00196370978984
8,2013,"DEAN FOODS CO NEW",0.996056239393317
8,2013,"WINDSTREAM CORP",0.997899720075213
9,2013,"DEAN FOODS CO NEW",0.865372909015272
9,2013,"WINDSTREAM HOLDINGS INC",0.929880030840112
9,2013,"S A I C INC",0.904618025388903
9,2013,"MARRIOTT INTERNATIONAL INC NEW",0.998479908672622
10,2013,"MARRIOTT INTERNATIONAL INC NEW",1.08643973903266
10,2013,"WINDSTREAM HOLDINGS INC",0.998833515601796
10,2013,"LEIDOS HOLDINGS INC",1.08278091902718
10,2013,"DEVRY INC DEL",1.20475750705987
10,2013,"INTERCONTINENTALEXCHANGE INC",1.21277914454605
10,2013,"NOBLE CORP BAAR",1.53486392539925
10,2013,"WASHINGTON POST CO",0.988787097177973
11,2013,"WASHINGTON POST CO",1.00125989582382
11,2013,"DEVRY INC DEL",1.00164473959635
11,2013,"MARRIOTT INTERNATIONAL INC NEW",0.998698768626548
11,2013,"NOBLE CORP BAAR",0.996473954547064
11,2013,"INTERCONTINENTALEXCHANGE INC",1.00349687196853
11,2013,"EASTMAN KODAK CO",1.00392020545452
11,2013,"L BRANDS INC",1.00185546388644
11,2013,"P T C INC",0.997177567785593
11,2013,"DEVRY EDUCATION GROUP INC",0.998332375266703
11,2013,"INTERCONTINENTALEXCHANGE GRP INC",0.999877501269987
11,2013,"NOBLE CORP PLC",1.00275329930226
11,2013,"CIENA CORP",1.00211553127244
12,2013,"GRAHAM HOLDINGS CO",0.994445453779863
12,2013,"L BRANDS INC",0.996338294192737
12,2013,"P T C INC",0.999733208492074
12,2013,"DEVRY EDUCATION GROUP INC",0.998378944558046
12,2013,"CIENA CORP",1.00518699902111
12,2013,"NOBLE CORP PLC",1.00381810401722
12,2013,"INTERCONTINENTALEXCHANGE GRP INC",-0.0998496142539975
12,2013,"ALLEGION PLC",0.999465956741132
12,2013,"EMERSON ELECTRIC CO",1.00004205118307
12,2013,"BROWN FORMAN CORP",0.99992115289977
12,2013,"FRANKLIN RESOURCES INC",1.00128395544796
12,2013,"LINCOLN NATIONAL CORP IN",0.999068794787498
12,2013,"UNITED PARCEL SERVICE INC",0.999618042205392
12,2013,"AMERICAN AIRLINES GROUP INC",1.01491942603167
12,2013,"TEXTRON INC",1.01010831598147
12,2013,"SMUCKER J M CO",0.999387813718532
12,2013,"GENERAL MILLS INC",1.00149888540542
12,2013,"PENNEY J C CO INC",0.988512442375969
12,2013,"F M C CORP",0.996635476214287
12,2013,"COMPUTER SCIENCES CORP",1.00233031724147
12,2013,"CONSTELLATION BRANDS INC",1.00198023936196
12,2013,"KOHLS CORP",1.00311489810799
12,2013,"ONEOK INC NEW",1.00516346011116
12,2013,"HUNTINGTON BANCSHARES INC",1.00097086062643
12,2013,"GENERAL DYNAMICS CORP",0.993354158725485
12,2013,"INTERNATIONAL BUSINESS MACHS COR",0.996657665464421
12,2013,"UNITED TECHNOLOGIES CORP",0.994873580506668
12,2013,"PARKER HANNIFIN CORP",0.0384248956608845
12,2013,"JANUS CAP GROUP INC",0.986995438788705
12,2013,"HONEYWELL INTERNATIONAL INC",0.737437738321462
12,2013,"DU PONT E I DE NEMOURS & CO",-3.23755972576568
12,2013,"KIMBERLY CLARK CORP",-0.189727482781154
12,2013,"CATERPILLAR INC",-6.25928213647905
12,2013,"HARRIS CORP",0.742874700607229
12,2013,"DISNEY WALT CO",-0.179177923754199
12,2013,"NUCOR CORP",0.55916705604722
12,2013,"ILLINOIS TOOL WORKS INC",0.436509531918514
12,2013,"ROCKWELL AUTOMATION INC",0.65771791276498
1,2014,"HONEYWELL INTERNATIONAL INC",1.00202011472459
1,2014,"DU PONT E I DE NEMOURS & CO",1.00080765506666
1,2014,"GENERAL DYNAMICS CORP",0.998604573037375
1,2014,"INTERNATIONAL BUSINESS MACHS COR",1.00057687713058
1,2014,"CONOCOPHILLIPS",1.00003306051642
1,2014,"HERSHEY CO",1.00013874137233
1,2014,"GENERAL MILLS INC",1.00111828151258
1,2014,"KIMBERLY CLARK CORP",0.376652803294579
1,2014,"UNITED TECHNOLOGIES CORP",0.395254006899984
1,2014,"PENNEY J C CO INC",0.998818470718326
1,2014,"CATERPILLAR INC",1.00399008981431
1,2014,"F M C CORP",0.998993007932229
1,2014,"AMERICAN AIRLINES GROUP INC",1.00921604403146
1,2014,"EMERSON ELECTRIC CO",1.0008865642957
1,2014,"TEXTRON INC",0.997169283658205
1,2014,"ONEOK INC NEW",0.999996895755703
1,2014,"HARRIS CORP",1.00142619994595
1,2014,"DOVER CORP",0.998065622331366
1,2014,"DISNEY WALT CO",1.00021421868026
1,2014,"BROWN FORMAN CORP",0.999266593181385
1,2014,"NUCOR CORP",1.00072467193633
1,2014,"SHERWIN WILLIAMS CO",0.996985758930272
1,2014,"FRANKLIN RESOURCES INC",0.998396452301428
1,2014,"COMPUTER SCIENCES CORP",1.0019517649314
1,2014,"PARKER HANNIFIN CORP",0.456549956525254
1,2014,"SMUCKER J M CO",1.00122494720741
1,2014,"HUNTINGTON BANCSHARES INC",0.997778296889942
1,2014,"LINCOLN NATIONAL CORP IN",0.99956932766209
1,2014,"ILLINOIS TOOL WORKS INC",1.00029716955327
1,2014,"CONSTELLATION BRANDS INC",0.851956341099063
1,2014,"KOHLS CORP",1.00386413067618
1,2014,"ROCKWELL AUTOMATION INC",0.369755061751959
1,2014,"CIENA CORP",0.989331001207029
1,2014,"UNITED PARCEL SERVICE INC",1.0008848081238
1,2014,"JANUS CAP GROUP INC",0.99631779021582
1,2014,"SOUTHWEST AIRLINES CO",0.998061503427573
1,2014,"FIFTH & PACIFIC COMPANIES INC",0.988401940786924
2,2014,"HONEYWELL INTERNATIONAL INC",0.964059976524351
2,2014,"DU PONT E I DE NEMOURS & CO",0.969306372380196
2,2014,"GENERAL DYNAMICS CORP",0.997893529395979
