"date","compname","returns","rfree","month","year","mkt_ret"
2006-06-19,"URBAN OUTFITTERS INC",-0.027936,0.000467,6,2006,-0.00915860732329772
2006-06-19,"MARTIN MARIETTA MATERIALS INC",0.009394,0.000467,6,2006,-0.00915860732329772
2006-06-19,"QLOGIC CORP",-0.013699,0.000467,6,2006,-0.00915860732329772
2006-06-19,"TRACTOR SUPPLY CO NEW",0.006373,0.000467,6,2006,-0.00915860732329772
2006-06-19,"LEHMAN BROTHERS HOLDINGS INC",-0.018469,0.000467,6,2006,-0.00915860732329772
2006-06-19,"LAUDER ESTEE COS INC",0.022686,0.000467,6,2006,-0.00915860732329772
2006-06-19,"YAHOO INC",-0.000329,0.000467,6,2006,-0.00915860732329772
2006-06-19,"TITANIUM METALS CORP",-0.04674,0.000467,6,2006,-0.00915860732329772
2006-06-19,"I M S HEALTH INC",0,0.000467,6,2006,-0.00915860732329772
2006-06-19,"CIENA CORP",-0.021845,0.000467,6,2006,-0.00915860732329772
2006-06-19,"CH ROBINSON WORLDWIDE INC",0.007296,0.000467,6,2006,-0.00915860732329772
2006-06-19,"EBAY INC",-0.005614,0.000467,6,2006,-0.00915860732329772
2006-06-19,"PRICELINE COM INC",-0.018605,0.000467,6,2006,-0.00915860732329772
2006-06-19,"GOLDMAN SACHS GROUP INC",-0.001736,0.000467,6,2006,-0.00915860732329772
2006-06-19,"RED HAT INC",-0.015426,0.000467,6,2006,-0.00915860732329772
2006-06-19,"PACTIV CORP",-0.035264,0.000467,6,2006,-0.00915860732329772
2006-06-19,"COACH INC",-0.010735,0.000467,6,2006,-0.00915860732329772
2006-06-19,"ZIMMER HOLDINGS INC",-0.012739,0.000467,6,2006,-0.00915860732329772
2006-06-19,"PRINCIPAL FINANCIAL GROUP INC",-0.010099,0.000467,6,2006,-0.00915860732329772
2006-06-19,"ADVANCE AUTO PARTS INC",-0.007987,0.000467,6,2006,-0.00915860732329772
2006-06-19,"NETFLIX INC",0.033001,0.000467,6,2006,-0.00915860732329772
2006-06-19,"C I T GROUP INC NEW",-0.013953,0.000467,6,2006,-0.00915860732329772
2006-06-19,"CARMAX INC",0.075873,0.000467,6,2006,-0.00915860732329772
2006-06-19,"WYNN RESORTS LTD",-0.013206,0.000467,6,2006,-0.00915860732329772
2006-06-19,"SEARS HOLDINGS CORP",-0.022928,0.000467,6,2006,-0.00915860732329772
2006-06-19,"MEDCO HEALTH SOLUTIONS INC",0.004837,0.000467,6,2006,-0.00915860732329772
2006-06-19,"NASDAQ STOCK MARKET INC",-0.036899,0.000467,6,2006,-0.00915860732329772
2006-06-19,"EXPEDIA INC DE",-0.005976,0.000467,6,2006,-0.00915860732329772
2006-06-19,"AMERIPRISE FINANCIAL INC",0.004762,0.000467,6,2006,-0.00915860732329772
2006-06-19,"UNDER ARMOUR INC",0.020435,0.000467,6,2006,-0.00915860732329772
2006-06-19,"MASTERCARD INC",-0.015104,0.000467,6,2006,-0.00915860732329772
2006-06-19,"ROSS STORES INC",-0.012454,0.000467,6,2006,-0.00915860732329772
2006-06-20,"T ROWE PRICE GROUP INC",0.002023,0.00047,6,2006,-8.07176695895438
2006-06-20,"DELL INC",-0.016209,0.00047,6,2006,-8.07176695895438
2006-06-20,"FASTENAL COMPANY",-0.013542,0.00047,6,2006,-8.07176695895438
2006-06-20,"ALTRIA GROUP INC",0.00771,0.00047,6,2006,-8.07176695895438
2006-06-20,"MARATHON OIL CORP",0.000139,0.00047,6,2006,-8.07176695895438
2006-06-20,"SOUTHERN CO",-0.008642,0.00047,6,2006,-8.07176695895438
2006-06-20,"EXELON CORP",0.004763,0.00047,6,2006,-8.07176695895438
2006-06-20,"CENTERPOINT ENERGY INC",-0.002449,0.00047,6,2006,-8.07176695895438
2006-06-20,"X C E L ENERGY INC",-0.001044,0.00047,6,2006,-8.07176695895438
2006-06-20,"MASSEY ENERGY CO",-0.01414,0.00047,6,2006,-8.07176695895438
2006-06-20,"VARIAN MEDICAL SYSTEMS INC",-0.006542,0.00047,6,2006,-8.07176695895438
2006-06-20,"QUESTAR CORP",-0.018166,0.00047,6,2006,-8.07176695895438
2006-06-20,"FIRST HORIZON NATIONAL CORP",-0.00435,0.00047,6,2006,-8.07176695895438
2006-06-20,"OFFICEMAX INC NEW",-0.008082,0.00047,6,2006,-8.07176695895438
2006-06-20,"SUPERVALU INC",-0.004405,0.00047,6,2006,-8.07176695895438
2006-06-20,"FOREST LABS INC",-0.015188,0.00047,6,2006,-8.07176695895438
2006-06-20,"GENUINE PARTS CO",-0.003703,0.00047,6,2006,-8.07176695895438
2006-06-20,"CIRCUIT CITY STORES INC",-0.012574,0.00047,6,2006,-8.07176695895438
2006-06-20,"MOODYS CORP",0,0.00047,6,2006,-8.07176695895438
2006-06-20,"DILLARDS INC",0.003966,0.00047,6,2006,-8.07176695895438
2006-06-20,"GRAINGER W W INC",-0.004814,0.00047,6,2006,-8.07176695895438
2006-06-20,"PACCAR INC",0.02109,0.00047,6,2006,-8.07176695895438
2006-06-20,"PAYCHEX INC",0.004389,0.00047,6,2006,-8.07176695895438
2006-06-20,"U S BANCORP DEL",-0.002883,0.00047,6,2006,-8.07176695895438
2006-06-20,"K B HOME",-0.016291,0.00047,6,2006,-8.07176695895438
2006-06-20,"SIGMA ALDRICH CORP",0.006901,0.00047,6,2006,-8.07176695895438
2006-06-20,"STRYKER CORP",-0.006024,0.00047,6,2006,-8.07176695895438
2006-06-20,"TELLABS INC",0.019929,0.00047,6,2006,-8.07176695895438
2006-06-20,"CISCO SYSTEMS INC",-0.004541,0.00047,6,2006,-8.07176695895438
2006-06-20,"HARRAHS ENTERTAINMENT INC",0.004915,0.00047,6,2006,-8.07176695895438
2006-06-20,"TOTAL SYSTEM SERVICES INC",-0.013405,0.00047,6,2006,-8.07176695895438
2006-06-20,"DEVRY INC DEL",-0.016645,0.00047,6,2006,-8.07176695895438
2006-06-20,"FISHER SCIENTIFIC INTL INC",0.017516,0.00047,6,2006,-8.07176695895438
2006-06-20,"EL PASO CORP",-0.003448,0.00047,6,2006,-8.07176695895438
2006-06-20,"PATTERSON COMPANIES INC",0.004969,0.00047,6,2006,-8.07176695895438
2006-06-20,"IAC INTERACTIVECORP",0.004376,0.00047,6,2006,-8.07176695895438
2006-06-20,"INTUIT INC",0.005982,0.00047,6,2006,-8.07176695895438
2006-06-20,"URBAN OUTFITTERS INC",-0.010557,0.00047,6,2006,-8.07176695895438
2006-06-20,"MARTIN MARIETTA MATERIALS INC",0.006245,0.00047,6,2006,-8.07176695895438
2006-06-20,"QLOGIC CORP",0.002315,0.00047,6,2006,-8.07176695895438
2006-06-20,"TRACTOR SUPPLY CO NEW",0.013687,0.00047,6,2006,-8.07176695895438
2006-06-20,"LEHMAN BROTHERS HOLDINGS INC",0.003056,0.00047,6,2006,-8.07176695895438
2006-06-20,"LAUDER ESTEE COS INC",-0.014278,0.00047,6,2006,-8.07176695895438
2006-06-20,"YAHOO INC",0.008237,0.00047,6,2006,-8.07176695895438
2006-06-20,"TITANIUM METALS CORP",0.007742,0.00047,6,2006,-8.07176695895438
2006-06-20,"I M S HEALTH INC",-0.004591,0.00047,6,2006,-8.07176695895438
2006-06-20,"CIENA CORP",0.019851,0.00047,6,2006,-8.07176695895438
2006-06-20,"YUM BRANDS INC",-0.004623,0.00047,6,2006,-8.07176695895438
2006-06-20,"CH ROBINSON WORLDWIDE INC",0.001278,0.00047,6,2006,-8.07176695895438
2006-06-20,"EBAY INC",0.001993,0.00047,6,2006,-8.07176695895438
2006-06-20,"PRICELINE COM INC",0.01151,0.00047,6,2006,-8.07176695895438
2006-06-20,"GOLDMAN SACHS GROUP INC",0.010504,0.00047,6,2006,-8.07176695895438
2006-06-20,"RED HAT INC",-0.021935,0.00047,6,2006,-8.07176695895438
2006-06-20,"PACTIV CORP",0.009138,0.00047,6,2006,-8.07176695895438
2006-06-20,"COACH INC",-0.019668,0.00047,6,2006,-8.07176695895438
2006-06-20,"ZIMMER HOLDINGS INC",-0.017819,0.00047,6,2006,-8.07176695895438
2006-06-20,"PRINCIPAL FINANCIAL GROUP INC",-0.000567,0.00047,6,2006,-8.07176695895438
2006-06-20,"ADVANCE AUTO PARTS INC",-0.007246,0.00047,6,2006,-8.07176695895438
2006-06-20,"NETFLIX INC",-0.033375,0.00047,6,2006,-8.07176695895438
2006-06-20,"C I T GROUP INC NEW",0.007862,0.00047,6,2006,-8.07176695895438
2006-06-20,"CARMAX INC",0.007967,0.00047,6,2006,-8.07176695895438
2006-06-20,"WYNN RESORTS LTD",0.011471,0.00047,6,2006,-8.07176695895438
2006-06-20,"SEARS HOLDINGS CORP",-0.001384,0.00047,6,2006,-8.07176695895438
2006-06-20,"MEDCO HEALTH SOLUTIONS INC",0.006547,0.00047,6,2006,-8.07176695895438
2006-06-20,"NASDAQ STOCK MARKET INC",0.024768,0.00047,6,2006,-8.07176695895438
2006-06-20,"EXPEDIA INC DE",0.002004,0.00047,6,2006,-8.07176695895438
2006-06-20,"AMERIPRISE FINANCIAL INC",-0.001659,0.00047,6,2006,-8.07176695895438
2006-06-20,"UNDER ARMOUR INC",-0.046134,0.00047,6,2006,-8.07176695895438
2006-06-20,"MASTERCARD INC",-0.007217,0.00047,6,2006,-8.07176695895438
2006-06-20,"ROSS STORES INC",0.001484,0.00047,6,2006,-8.07176695895438
2006-06-21,"T ROWE PRICE GROUP INC",0.015882,0.000466,6,2006,0.00969382010163723
2006-06-21,"DELL INC",0.017321,0.000466,6,2006,0.00969382010163723
2006-06-21,"CONSOLIDATED EDISON INC",-0.00526,0.000466,6,2006,0.00969382010163723
2006-06-21,"FASTENAL COMPANY",0.018743,0.000466,6,2006,0.00969382010163723
2006-06-21,"ALTRIA GROUP INC",0.001947,0.000466,6,2006,0.00969382010163723
2006-06-21,"MARATHON OIL CORP",0.032298,0.000466,6,2006,0.00969382010163723
2006-06-21,"SOUTHERN CO",-0.003736,0.000466,6,2006,0.00969382010163723
2006-06-21,"EXELON CORP",-0.004038,0.000466,6,2006,0.00969382010163723
2006-06-21,"CENTERPOINT ENERGY INC",-0.000818,0.000466,6,2006,0.00969382010163723
2006-06-21,"X C E L ENERGY INC",-0.006273,0.000466,6,2006,0.00969382010163723
2006-06-21,"MASSEY ENERGY CO",0.028074,0.000466,6,2006,0.00969382010163723
2006-06-21,"VARIAN MEDICAL SYSTEMS INC",0.004768,0.000466,6,2006,0.00969382010163723
2006-06-21,"QUESTAR CORP",0.012765,0.000466,6,2006,0.00969382010163723
2006-06-21,"FIRST HORIZON NATIONAL CORP",0.006425,0.000466,6,2006,0.00969382010163723
2006-06-21,"OFFICEMAX INC NEW",0.03358,0.000466,6,2006,0.00969382010163723
2006-06-21,"SUPERVALU INC",0.00885,0.000466,6,2006,0.00969382010163723
2006-06-21,"FOREST LABS INC",0.015693,0.000466,6,2006,0.00969382010163723
2006-06-21,"GENUINE PARTS CO",0.019574,0.000466,6,2006,0.00969382010163723
2006-06-21,"CIRCUIT CITY STORES INC",-0.018394,0.000466,6,2006,0.00969382010163723
2006-06-21,"MOODYS CORP",0.008169,0.000466,6,2006,0.00969382010163723
2006-06-21,"DILLARDS INC",0.017117,0.000466,6,2006,0.00969382010163723
2006-06-21,"GRAINGER W W INC",0.005406,0.000466,6,2006,0.00969382010163723
2006-06-21,"PACCAR INC",0.019885,0.000466,6,2006,0.00969382010163723
2006-06-21,"PAYCHEX INC",0.014139,0.000466,6,2006,0.00969382010163723
2006-06-21,"U S BANCORP DEL",0.00257,0.000466,6,2006,0.00969382010163723
2006-06-21,"K B HOME",0.038793,0.000466,6,2006,0.00969382010163723
2006-06-21,"SIGMA ALDRICH CORP",0.013708,0.000466,6,2006,0.00969382010163723
2006-06-21,"STRYKER CORP",0.006061,0.000466,6,2006,0.00969382010163723
2006-06-21,"TELLABS INC",0.005583,0.000466,6,2006,0.00969382010163723
2006-06-21,"CISCO SYSTEMS INC",0.017233,0.000466,6,2006,0.00969382010163723
2006-06-21,"HARRAHS ENTERTAINMENT INC",0.00559,0.000466,6,2006,0.00969382010163723
2006-06-21,"TOTAL SYSTEM SERVICES INC",0.032733,0.000466,6,2006,0.00969382010163723
2006-06-21,"DEVRY INC DEL",0.016926,0.000466,6,2006,0.00969382010163723
2006-06-21,"FISHER SCIENTIFIC INTL INC",0.004126,0.000466,6,2006,0.00969382010163723
2006-06-21,"QUALCOMM INC",0.006604,0.000466,6,2006,0.00969382010163723
2006-06-21,"EL PASO CORP",0.016609,0.000466,6,2006,0.00969382010163723
2006-06-21,"PATTERSON COMPANIES INC",0.000873,0.000466,6,2006,0.00969382010163723
2006-06-21,"IAC INTERACTIVECORP",0.030891,0.000466,6,2006,0.00969382010163723
2006-06-21,"INTUIT INC",0.022523,0.000466,6,2006,0.00969382010163723
2006-06-21,"URBAN OUTFITTERS INC",-0.001778,0.000466,6,2006,0.00969382010163723
2006-06-21,"MARTIN MARIETTA MATERIALS INC",0.02653,0.000466,6,2006,0.00969382010163723
2006-06-21,"QLOGIC CORP",0.014434,0.000466,6,2006,0.00969382010163723
2006-06-21,"TRACTOR SUPPLY CO NEW",0.039702,0.000466,6,2006,0.00969382010163723
2006-06-21,"LEHMAN BROTHERS HOLDINGS INC",0.0194,0.000466,6,2006,0.00969382010163723
2006-06-21,"LAUDER ESTEE COS INC",-0.008019,0.000466,6,2006,0.00969382010163723
2006-06-21,"YAHOO INC",0.015033,0.000466,6,2006,0.00969382010163723
2006-06-21,"TITANIUM METALS CORP",0.050896,0.000466,6,2006,0.00969382010163723
2006-06-21,"I M S HEALTH INC",0.000384,0.000466,6,2006,0.00969382010163723
2006-06-21,"CIENA CORP",0.046229,0.000466,6,2006,0.00969382010163723
2006-06-21,"YUM BRANDS INC",0.00329,0.000466,6,2006,0.00969382010163723
2006-06-21,"CH ROBINSON WORLDWIDE INC",0.047234,0.000466,6,2006,0.00969382010163723
2006-06-21,"EBAY INC",0.018893,0.000466,6,2006,0.00969382010163723
2006-06-21,"PRICELINE COM INC",0.011044,0.000466,6,2006,0.00969382010163723
2006-06-21,"GOLDMAN SACHS GROUP INC",0.031461,0.000466,6,2006,0.00969382010163723
2006-06-21,"RED HAT INC",0.042051,0.000466,6,2006,0.00969382010163723
2006-06-21,"PACTIV CORP",0.017249,0.000466,6,2006,0.00969382010163723
2006-06-21,"COACH INC",0.001384,0.000466,6,2006,0.00969382010163723
2006-06-21,"ZIMMER HOLDINGS INC",-0.005161,0.000466,6,2006,0.00969382010163723
2006-06-21,"PRINCIPAL FINANCIAL GROUP INC",0.009641,0.000466,6,2006,0.00969382010163723
2006-06-21,"ADVANCE AUTO PARTS INC",0.012976,0.000466,6,2006,0.00969382010163723
2006-06-21,"NETFLIX INC",0.003323,0.000466,6,2006,0.00969382010163723
2006-06-21,"C I T GROUP INC NEW",0.022231,0.000466,6,2006,0.00969382010163723
2006-06-21,"CARMAX INC",0.015515,0.000466,6,2006,0.00969382010163723
2006-06-21,"WYNN RESORTS LTD",0.013231,0.000466,6,2006,0.00969382010163723
2006-06-21,"SEARS HOLDINGS CORP",0.010627,0.000466,6,2006,0.00969382010163723
2006-06-21,"MEDCO HEALTH SOLUTIONS INC",0.041324,0.000466,6,2006,0.00969382010163723
2006-06-21,"NASDAQ STOCK MARKET INC",0.043051,0.000466,6,2006,0.00969382010163723
2006-06-21,"EXPEDIA INC DE",0.016667,0.000466,6,2006,0.00969382010163723
2006-06-21,"AMERIPRISE FINANCIAL INC",0.004747,0.000466,6,2006,0.00969382010163723
2006-06-21,"UNDER ARMOUR INC",0.003455,0.000466,6,2006,0.00969382010163723
2006-06-21,"MASTERCARD INC",0.029078,0.000466,6,2006,0.00969382010163723
2006-06-21,"ROSS STORES INC",0.018148,0.000466,6,2006,0.00969382010163723
2006-06-22,"T ROWE PRICE GROUP INC",-0.00371,0.000455,6,2006,-0.00528464292811449
2006-06-22,"DELL INC",-0.008721,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CONSOLIDATED EDISON INC",-0.00046,0.000455,6,2006,-0.00528464292811449
2006-06-22,"FASTENAL COMPANY",-0.000518,0.000455,6,2006,-0.00528464292811449
2006-06-22,"ALTRIA GROUP INC",0.002638,0.000455,6,2006,-0.00528464292811449
2006-06-22,"MARATHON OIL CORP",0.009845,0.000455,6,2006,-0.00528464292811449
2006-06-22,"SOUTHERN CO",0.004063,0.000455,6,2006,-0.00528464292811449
2006-06-22,"EXELON CORP",0.001763,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CENTERPOINT ENERGY INC",-0.000819,0.000455,6,2006,-0.00528464292811449
2006-06-22,"X C E L ENERGY INC",-0.009469,0.000455,6,2006,-0.00528464292811449
2006-06-22,"MASSEY ENERGY CO",-0.005343,0.000455,6,2006,-0.00528464292811449
2006-06-22,"VARIAN MEDICAL SYSTEMS INC",0.096045,0.000455,6,2006,-0.00528464292811449
2006-06-22,"QUESTAR CORP",-0.014021,0.000455,6,2006,-0.00528464292811449
2006-06-22,"FIRST HORIZON NATIONAL CORP",-0.009448,0.000455,6,2006,-0.00528464292811449
2006-06-22,"OFFICEMAX INC NEW",-0.0086,0.000455,6,2006,-0.00528464292811449
2006-06-22,"SUPERVALU INC",0.013158,0.000455,6,2006,-0.00528464292811449
2006-06-22,"FOREST LABS INC",0.000533,0.000455,6,2006,-0.00528464292811449
2006-06-22,"GENUINE PARTS CO",-0.000243,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CIRCUIT CITY STORES INC",0.005405,0.000455,6,2006,-0.00528464292811449
2006-06-22,"MOODYS CORP",-0.006972,0.000455,6,2006,-0.00528464292811449
2006-06-22,"DILLARDS INC",-0.005502,0.000455,6,2006,-0.00528464292811449
2006-06-22,"GRAINGER W W INC",-0.002406,0.000455,6,2006,-0.00528464292811449
2006-06-22,"PACCAR INC",-0.015849,0.000455,6,2006,-0.00528464292811449
2006-06-22,"PAYCHEX INC",-0.006591,0.000455,6,2006,-0.00528464292811449
2006-06-22,"U S BANCORP DEL",-0.001602,0.000455,6,2006,-0.00528464292811449
2006-06-22,"K B HOME",-0.015506,0.000455,6,2006,-0.00528464292811449
2006-06-22,"SIGMA ALDRICH CORP",-0.009297,0.000455,6,2006,-0.00528464292811449
2006-06-22,"STRYKER CORP",0.001116,0.000455,6,2006,-0.00528464292811449
2006-06-22,"TELLABS INC",-0.015267,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CISCO SYSTEMS INC",-0.018934,0.000455,6,2006,-0.00528464292811449
2006-06-22,"HARRAHS ENTERTAINMENT INC",-0.004864,0.000455,6,2006,-0.00528464292811449
2006-06-22,"TOTAL SYSTEM SERVICES INC",-0.00898,0.000455,6,2006,-0.00528464292811449
2006-06-22,"DEVRY INC DEL",0.007884,0.000455,6,2006,-0.00528464292811449
2006-06-22,"FISHER SCIENTIFIC INTL INC",-0.017852,0.000455,6,2006,-0.00528464292811449
2006-06-22,"QUALCOMM INC",-0.063801,0.000455,6,2006,-0.00528464292811449
2006-06-22,"EL PASO CORP",-0.003404,0.000455,6,2006,-0.00528464292811449
2006-06-22,"PATTERSON COMPANIES INC",-0.008428,0.000455,6,2006,-0.00528464292811449
2006-06-22,"IAC INTERACTIVECORP",-0.009604,0.000455,6,2006,-0.00528464292811449
2006-06-22,"INTUIT INC",0,0.000455,6,2006,-0.00528464292811449
2006-06-22,"URBAN OUTFITTERS INC",-0.019002,0.000455,6,2006,-0.00528464292811449
2006-06-22,"MARTIN MARIETTA MATERIALS INC",0.01885,0.000455,6,2006,-0.00528464292811449
2006-06-22,"QLOGIC CORP",-0.003415,0.000455,6,2006,-0.00528464292811449
2006-06-22,"TRACTOR SUPPLY CO NEW",0.024036,0.000455,6,2006,-0.00528464292811449
2006-06-22,"LEHMAN BROTHERS HOLDINGS INC",-0.00519,0.000455,6,2006,-0.00528464292811449
2006-06-22,"LAUDER ESTEE COS INC",-0.010691,0.000455,6,2006,-0.00528464292811449
2006-06-22,"YAHOO INC",-0.012234,0.000455,6,2006,-0.00528464292811449
2006-06-22,"TITANIUM METALS CORP",-0.008224,0.000455,6,2006,-0.00528464292811449
2006-06-22,"I M S HEALTH INC",0.000768,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CIENA CORP",-0.016279,0.000455,6,2006,-0.00528464292811449
2006-06-22,"YUM BRANDS INC",-0.026813,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CH ROBINSON WORLDWIDE INC",-0.026209,0.000455,6,2006,-0.00528464292811449
2006-06-22,"EBAY INC",-0.023748,0.000455,6,2006,-0.00528464292811449
2006-06-22,"PRICELINE COM INC",-0.002648,0.000455,6,2006,-0.00528464292811449
2006-06-22,"GOLDMAN SACHS GROUP INC",-0.010145,0.000455,6,2006,-0.00528464292811449
2006-06-22,"RED HAT INC",0.004612,0.000455,6,2006,-0.00528464292811449
2006-06-22,"PACTIV CORP",0.005935,0.000455,6,2006,-0.00528464292811449
2006-06-22,"COACH INC",-0.010017,0.000455,6,2006,-0.00528464292811449
2006-06-22,"ZIMMER HOLDINGS INC",-0.008018,0.000455,6,2006,-0.00528464292811449
2006-06-22,"PRINCIPAL FINANCIAL GROUP INC",-0.007302,0.000455,6,2006,-0.00528464292811449
2006-06-22,"ADVANCE AUTO PARTS INC",-0.009088,0.000455,6,2006,-0.00528464292811449
2006-06-22,"NETFLIX INC",0.018403,0.000455,6,2006,-0.00528464292811449
2006-06-22,"C I T GROUP INC NEW",-0.004197,0.000455,6,2006,-0.00528464292811449
2006-06-22,"CARMAX INC",0.00173,0.000455,6,2006,-0.00528464292811449
2006-06-22,"WYNN RESORTS LTD",-0.00574,0.000455,6,2006,-0.00528464292811449
2006-06-22,"SEARS HOLDINGS CORP",-0.006401,0.000455,6,2006,-0.00528464292811449
2006-06-22,"MEDCO HEALTH SOLUTIONS INC",-0.011758,0.000455,6,2006,-0.00528464292811449
2006-06-22,"NASDAQ STOCK MARKET INC",-0.000362,0.000455,6,2006,-0.00528464292811449
2006-06-22,"EXPEDIA INC DE",-0.014426,0.000455,6,2006,-0.00528464292811449
2006-06-22,"AMERIPRISE FINANCIAL INC",-0.007796,0.000455,6,2006,-0.00528464292811449
2006-06-22,"UNDER ARMOUR INC",-0.020922,0.000455,6,2006,-0.00528464292811449
2006-06-22,"MASTERCARD INC",0.028698,0.000455,6,2006,-0.00528464292811449
2006-06-22,"ROSS STORES INC",-0.00582,0.000455,6,2006,-0.00528464292811449
2006-06-23,"T ROWE PRICE GROUP INC",-0.01922,0.000461,6,2006,-0.000883479444318981
2006-06-23,"DELL INC",-0.006284,0.000461,6,2006,-0.000883479444318981
2006-06-23,"CONSOLIDATED EDISON INC",0.00023,0.000461,6,2006,-0.000883479444318981
2006-06-23,"FASTENAL COMPANY",0.006741,0.000461,6,2006,-0.000883479444318981
2006-06-23,"ALTRIA GROUP INC",-0.013431,0.000461,6,2006,-0.000883479444318981
2006-06-23,"MARATHON OIL CORP",0.024573,0.000461,6,2006,-0.000883479444318981
2006-06-23,"SOUTHERN CO",-0.002801,0.000461,6,2006,-0.000883479444318981
2006-06-23,"EXELON CORP",0.00176,0.000461,6,2006,-0.000883479444318981
2006-06-23,"CENTERPOINT ENERGY INC",0,0.000461,6,2006,-0.000883479444318981
2006-06-23,"X C E L ENERGY INC",0.001593,0.000461,6,2006,-0.000883479444318981
2006-06-23,"MASSEY ENERGY CO",0.025366,0.000461,6,2006,-0.000883479444318981
2006-06-23,"VARIAN MEDICAL SYSTEMS INC",0,0.000461,6,2006,-0.000883479444318981
2006-06-23,"QUESTAR CORP",0.068946,0.000461,6,2006,-0.000883479444318981
2006-06-23,"FIRST HORIZON NATIONAL CORP",-0.003867,0.000461,6,2006,-0.000883479444318981
2006-06-23,"OFFICEMAX INC NEW",0.009398,0.000461,6,2006,-0.000883479444318981
2006-06-23,"SUPERVALU INC",0.002997,0.000461,6,2006,-0.000883479444318981
2006-06-23,"FOREST LABS INC",0,0.000461,6,2006,-0.000883479444318981
2006-06-23,"GENUINE PARTS CO",0.000729,0.000461,6,2006,-0.000883479444318981
2006-06-23,"CIRCUIT CITY STORES INC",-0.012903,0.000461,6,2006,-0.000883479444318981
2006-06-23,"MOODYS CORP",0.012524,0.000461,6,2006,-0.000883479444318981
2006-06-23,"DILLARDS INC",0.00781,0.000461,6,2006,-0.000883479444318981
2006-06-23,"GRAINGER W W INC",0.010638,0.000461,6,2006,-0.000883479444318981
2006-06-23,"PACCAR INC",0.000895,0.000461,6,2006,-0.000883479444318981
2006-06-23,"PAYCHEX INC",0.00689,0.000461,6,2006,-0.000883479444318981
2006-06-23,"U S BANCORP DEL",-0.004493,0.000461,6,2006,-0.000883479444318981
2006-06-23,"K B HOME",0.005989,0.000461,6,2006,-0.000883479444318981
2006-06-23,"SIGMA ALDRICH CORP",0.002275,0.000461,6,2006,-0.000883479444318981
2006-06-23,"STRYKER CORP",0.000223,0.000461,6,2006,-0.000883479444318981
2006-06-23,"TELLABS INC",-0.033827,0.000461,6,2006,-0.000883479444318981
2006-06-23,"CISCO SYSTEMS INC",-0.004063,0.000461,6,2006,-0.000883479444318981
2006-06-23,"HARRAHS ENTERTAINMENT INC",-0.007262,0.000461,6,2006,-0.000883479444318981
2006-06-23,"TOTAL SYSTEM SERVICES INC",0.018657,0.000461,6,2006,-0.000883479444318981
2006-06-23,"DEVRY INC DEL",-0.002608,0.000461,6,2006,-0.000883479444318981
2006-06-23,"FISHER SCIENTIFIC INTL INC",-0.00101,0.000461,6,2006,-0.000883479444318981
2006-06-23,"QUALCOMM INC",-0.045433,0.000461,6,2006,-0.000883479444318981
2006-06-23,"EL PASO CORP",0.038251,0.000461,6,2006,-0.000883479444318981
2006-06-23,"PATTERSON COMPANIES INC",-0.004396,0.000461,6,2006,-0.000883479444318981
2006-06-23,"IAC INTERACTIVECORP",0.008534,0.000461,6,2006,-0.000883479444318981
2006-06-23,"INTUIT INC",0.003172,0.000461,6,2006,-0.000883479444318981
2006-06-23,"URBAN OUTFITTERS INC",0.002421,0.000461,6,2006,-0.000883479444318981
2006-06-23,"MARTIN MARIETTA MATERIALS INC",0.003607,0.000461,6,2006,-0.000883479444318981
2006-06-23,"QLOGIC CORP",-0.007424,0.000461,6,2006,-0.000883479444318981
2006-06-23,"TRACTOR SUPPLY CO NEW",0.031043,0.000461,6,2006,-0.000883479444318981
2006-06-23,"LEHMAN BROTHERS HOLDINGS INC",-0.008538,0.000461,6,2006,-0.000883479444318981
2006-06-23,"LAUDER ESTEE COS INC",0.005799,0.000461,6,2006,-0.000883479444318981
2006-06-23,"YAHOO INC",0.02249,0.000461,6,2006,-0.000883479444318981
2006-06-23,"TITANIUM METALS CORP",-0.004914,0.000461,6,2006,-0.000883479444318981
2006-06-23,"I M S HEALTH INC",0.009213,0.000461,6,2006,-0.000883479444318981
2006-06-23,"CIENA CORP",0.030733,0.000461,6,2006,-0.000883479444318981
2006-06-23,"YUM BRANDS INC",-0.010506,0.000461,6,2006,-0.000883479444318981
2006-06-23,"CH ROBINSON WORLDWIDE INC",0.017317,0.000461,6,2006,-0.000883479444318981
2006-06-23,"EBAY INC",-0.000333,0.000461,6,2006,-0.000883479444318981
2006-06-23,"PRICELINE COM INC",-0.004647,0.000461,6,2006,-0.000883479444318981
2006-06-23,"GOLDMAN SACHS GROUP INC",-0.00263,0.000461,6,2006,-0.000883479444318981
2006-06-23,"RED HAT INC",0.020275,0.000461,6,2006,-0.000883479444318981
2006-06-23,"PACTIV CORP",0.004636,0.000461,6,2006,-0.000883479444318981
2006-06-23,"COACH INC",-0.005583,0.000461,6,2006,-0.000883479444318981
2006-06-23,"ZIMMER HOLDINGS INC",-0.001109,0.000461,6,2006,-0.000883479444318981
2006-06-23,"PRINCIPAL FINANCIAL GROUP INC",0,0.000461,6,2006,-0.000883479444318981
